"FIPSCode","countyName","stateFIPS","countyFIPS","state","mditype","mditype_store"
"48341","Moore",48,341,"Texas","County/district-based coroner offices","Coroner"
"48349","Navarro",48,349,"Texas","County/district-based coroner offices","Coroner"
"48279","Lamb",48,279,"Texas","County/district-based coroner offices","Coroner"
"48149","Fayette",48,149,"Texas","County/district-based coroner offices","Coroner"
"48465","Val Verde",48,465,"Texas","County/district-based coroner offices","Coroner"
"48191","Hall",48,191,"Texas","County/district-based coroner offices","Coroner"
"48387","Red River",48,387,"Texas","County/district-based coroner offices","Coroner"
"48325","Medina",48,325,"Texas","County/district-based coroner offices","Coroner"
"48455","Trinity",48,455,"Texas","County/district-based coroner offices","Coroner"
"48415","Scurry",48,415,"Texas","County/district-based coroner offices","Coroner"
"48045","Briscoe",48,45,"Texas","County/district-based coroner offices","Coroner"
"48179","Gray",48,179,"Texas","County/district-based coroner offices","Coroner"
"48425","Somervell",48,425,"Texas","County/district-based coroner offices","Coroner"
"48459","Upshur",48,459,"Texas","County/district-based coroner offices","Coroner"
"48337","Montague",48,337,"Texas","County/district-based coroner offices","Coroner"
"48165","Gaines",48,165,"Texas","County/district-based coroner offices","Coroner"
"48269","King",48,269,"Texas","County/district-based coroner offices","Coroner"
"48367","Parker",48,367,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48463","Uvalde",48,463,"Texas","County/district-based coroner offices","Coroner"
"48239","Jackson",48,239,"Texas","County/district-based coroner offices","Coroner"
"48243","Jeff Davis",48,243,"Texas","County/district-based coroner offices","Coroner"
"48303","Lubbock",48,303,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48219","Hockley",48,219,"Texas","County/district-based coroner offices","Coroner"
"48437","Swisher",48,437,"Texas","County/district-based coroner offices","Coroner"
"48355","Nueces",48,355,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48491","Williamson",48,491,"Texas","County/district-based coroner offices","Coroner"
"48065","Carson",48,65,"Texas","County/district-based coroner offices","Coroner"
"48301","Loving",48,301,"Texas","County/district-based coroner offices","Coroner"
"48151","Fisher",48,151,"Texas","County/district-based coroner offices","Coroner"
"48461","Upton",48,461,"Texas","County/district-based coroner offices","Coroner"
"48335","Mitchell",48,335,"Texas","County/district-based coroner offices","Coroner"
"48379","Rains",48,379,"Texas","County/district-based coroner offices","Coroner"
"48175","Goliad",48,175,"Texas","County/district-based coroner offices","Coroner"
"48121","Denton",48,121,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48059","Callahan",48,59,"Texas","County/district-based coroner offices","Coroner"
"48327","Menard",48,327,"Texas","County/district-based coroner offices","Coroner"
"48133","Eastland",48,133,"Texas","County/district-based coroner offices","Coroner"
"48019","Bandera",48,19,"Texas","County/district-based coroner offices","Coroner"
"48451","Tom Green",48,451,"Texas","County/district-based coroner offices","Coroner"
"48261","Kenedy",48,261,"Texas","County/district-based coroner offices","Coroner"
"48473","Waller",48,473,"Texas","County/district-based coroner offices","Coroner"
"48233","Hutchinson",48,233,"Texas","County/district-based coroner offices","Coroner"
"48017","Bailey",48,17,"Texas","County/district-based coroner offices","Coroner"
"48393","Roberts",48,393,"Texas","County/district-based coroner offices","Coroner"
"48011","Armstrong",48,11,"Texas","County/district-based coroner offices","Coroner"
"48263","Kent",48,263,"Texas","County/district-based coroner offices","Coroner"
"48423","Smith",48,423,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48185","Grimes",48,185,"Texas","County/district-based coroner offices","Coroner"
"48029","Bexar",48,29,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48227","Howard",48,227,"Texas","County/district-based coroner offices","Coroner"
"48381","Randall",48,381,"Texas","County/district-based coroner offices","Coroner"
"48195","Hansford",48,195,"Texas","County/district-based coroner offices","Coroner"
"48497","Wise",48,497,"Texas","County/district-based coroner offices","Coroner"
"48505","Zapata",48,505,"Texas","County/district-based coroner offices","Coroner"
"48213","Henderson",48,213,"Texas","County/district-based coroner offices","Coroner"
"48489","Willacy",48,489,"Texas","County/district-based coroner offices","Coroner"
"48005","Angelina",48,5,"Texas","County/district-based coroner offices","Coroner"
"48363","Palo Pinto",48,363,"Texas","County/district-based coroner offices","Coroner"
"48411","San Saba",48,411,"Texas","County/district-based coroner offices","Coroner"
"48331","Milam",48,331,"Texas","County/district-based coroner offices","Coroner"
"48245","Jefferson",48,245,"Texas","County/district-based coroner offices","Coroner"
"48171","Gillespie",48,171,"Texas","County/district-based coroner offices","Coroner"
"48051","Burleson",48,51,"Texas","County/district-based coroner offices","Coroner"
"48167","Galveston",48,167,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48147","Fannin",48,147,"Texas","County/district-based coroner offices","Coroner"
"48039","Brazoria",48,39,"Texas","County/district-based coroner offices","Coroner"
"48097","Cooke",48,97,"Texas","County/district-based coroner offices","Coroner"
"48181","Grayson",48,181,"Texas","County/district-based coroner offices","Coroner"
"48235","Irion",48,235,"Texas","County/district-based coroner offices","Coroner"
"48031","Blanco",48,31,"Texas","County/district-based coroner offices","Coroner"
"48107","Crosby",48,107,"Texas","County/district-based coroner offices","Coroner"
"48353","Nolan",48,353,"Texas","County/district-based coroner offices","Coroner"
"48015","Austin",48,15,"Texas","County/district-based coroner offices","Coroner"
"48449","Titus",48,449,"Texas","County/district-based coroner offices","Coroner"
"48199","Hardin",48,199,"Texas","County/district-based coroner offices","Coroner"
"48377","Presidio",48,377,"Texas","County/district-based coroner offices","Coroner"
"48373","Polk",48,373,"Texas","County/district-based coroner offices","Coroner"
"48073","Cherokee",48,73,"Texas","County/district-based coroner offices","Coroner"
"48041","Brazos",48,41,"Texas","County/district-based coroner offices","Coroner"
"48229","Hudspeth",48,229,"Texas","County/district-based coroner offices","Coroner"
"48479","Webb",48,479,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48069","Castro",48,69,"Texas","County/district-based coroner offices","Coroner"
"48071","Chambers",48,71,"Texas","County/district-based coroner offices","Coroner"
"48291","Liberty",48,291,"Texas","County/district-based coroner offices","Coroner"
"48143","Erath",48,143,"Texas","County/district-based coroner offices","Coroner"
"48295","Lipscomb",48,295,"Texas","County/district-based coroner offices","Coroner"
"48209","Hays",48,209,"Texas","County/district-based coroner offices","Coroner"
"48507","Zavala",48,507,"Texas","County/district-based coroner offices","Coroner"
"48317","Martin",48,317,"Texas","County/district-based coroner offices","Coroner"
"48135","Ector",48,135,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48187","Guadalupe",48,187,"Texas","County/district-based coroner offices","Coroner"
"48221","Hood",48,221,"Texas","County/district-based coroner offices","Coroner"
"48365","Panola",48,365,"Texas","County/district-based coroner offices","Coroner"
"48241","Jasper",48,241,"Texas","County/district-based coroner offices","Coroner"
"48273","Kleberg",48,273,"Texas","County/district-based coroner offices","Coroner"
"48313","Madison",48,313,"Texas","County/district-based coroner offices","Coroner"
"48347","Nacogdoches",48,347,"Texas","County/district-based coroner offices","Coroner"
"48285","Lavaca",48,285,"Texas","County/district-based coroner offices","Coroner"
"48457","Tyler",48,457,"Texas","County/district-based coroner offices","Coroner"
"48079","Cochran",48,79,"Texas","County/district-based coroner offices","Coroner"
"48307","McCulloch",48,307,"Texas","County/district-based coroner offices","Coroner"
"48431","Sterling",48,431,"Texas","County/district-based coroner offices","Coroner"
"48433","Stonewall",48,433,"Texas","County/district-based coroner offices","Coroner"
"48419","Shelby",48,419,"Texas","County/district-based coroner offices","Coroner"
"48299","Llano",48,299,"Texas","County/district-based coroner offices","Coroner"
"48357","Ochiltree",48,357,"Texas","County/district-based coroner offices","Coroner"
"48207","Haskell",48,207,"Texas","County/district-based coroner offices","Coroner"
"48231","Hunt",48,231,"Texas","County/district-based coroner offices","Coroner"
"48477","Washington",48,477,"Texas","County/district-based coroner offices","Coroner"
"48067","Cass",48,67,"Texas","County/district-based coroner offices","Coroner"
"48395","Robertson",48,395,"Texas","County/district-based coroner offices","Coroner"
"48389","Reeves",48,389,"Texas","County/district-based coroner offices","Coroner"
"48499","Wood",48,499,"Texas","County/district-based coroner offices","Coroner"
"48211","Hemphill",48,211,"Texas","County/district-based coroner offices","Coroner"
"48137","Edwards",48,137,"Texas","County/district-based coroner offices","Coroner"
"48177","Gonzales",48,177,"Texas","County/district-based coroner offices","Coroner"
"48215","Hidalgo",48,215,"Texas","County/district-based coroner offices","Coroner"
"48277","Lamar",48,277,"Texas","County/district-based coroner offices","Coroner"
"48265","Kerr",48,265,"Texas","County/district-based coroner offices","Coroner"
"48183","Gregg",48,183,"Texas","County/district-based coroner offices","Coroner"
"48469","Victoria",48,469,"Texas","County/district-based coroner offices","Coroner"
"48043","Brewster",48,43,"Texas","County/district-based coroner offices","Coroner"
"48047","Brooks",48,47,"Texas","County/district-based coroner offices","Coroner"
"48157","Fort Bend",48,157,"Texas","County/district-based coroner offices","Coroner"
"48247","Jim Hogg",48,247,"Texas","County/district-based coroner offices","Coroner"
"48145","Falls",48,145,"Texas","County/district-based coroner offices","Coroner"
"48439","Tarrant",48,439,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48333","Mills",48,333,"Texas","County/district-based coroner offices","Coroner"
"48361","Orange",48,361,"Texas","County/district-based coroner offices","Coroner"
"48129","Donley",48,129,"Texas","County/district-based coroner offices","Coroner"
"48007","Aransas",48,7,"Texas","County/district-based coroner offices","Coroner"
"48371","Pecos",48,371,"Texas","County/district-based coroner offices","Coroner"
"48391","Refugio",48,391,"Texas","County/district-based coroner offices","Coroner"
"48083","Coleman",48,83,"Texas","County/district-based coroner offices","Coroner"
"48401","Rusk",48,401,"Texas","County/district-based coroner offices","Coroner"
"48427","Starr",48,427,"Texas","County/district-based coroner offices","Coroner"
"48443","Terrell",48,443,"Texas","County/district-based coroner offices","Coroner"
"48445","Terry",48,445,"Texas","County/district-based coroner offices","Coroner"
"48305","Lynn",48,305,"Texas","County/district-based coroner offices","Coroner"
"48329","Midland",48,329,"Texas","County/district-based coroner offices","Coroner"
"48077","Clay",48,77,"Texas","County/district-based coroner offices","Coroner"
"48013","Atascosa",48,13,"Texas","County/district-based coroner offices","Coroner"
"48453","Travis",48,453,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48493","Wilson",48,493,"Texas","County/district-based coroner offices","Coroner"
"48253","Jones",48,253,"Texas","County/district-based coroner offices","Coroner"
"48169","Garza",48,169,"Texas","County/district-based coroner offices","Coroner"
"48257","Kaufman",48,257,"Texas","County/district-based coroner offices","Coroner"
"48085","Collin",48,85,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48099","Coryell",48,99,"Texas","County/district-based coroner offices","Coroner"
"48249","Jim Wells",48,249,"Texas","County/district-based coroner offices","Coroner"
"48203","Harrison",48,203,"Texas","County/district-based coroner offices","Coroner"
"48159","Franklin",48,159,"Texas","County/district-based coroner offices","Coroner"
"48467","Van Zandt",48,467,"Texas","County/district-based coroner offices","Coroner"
"48343","Morris",48,343,"Texas","County/district-based coroner offices","Coroner"
"48223","Hopkins",48,223,"Texas","County/district-based coroner offices","Coroner"
"48251","Johnson",48,251,"Texas","County/district-based coroner offices","Coroner"
"48035","Bosque",48,35,"Texas","County/district-based coroner offices","Coroner"
"48037","Bowie",48,37,"Texas","County/district-based coroner offices","Coroner"
"48409","San Patricio",48,409,"Texas","County/district-based coroner offices","Coroner"
"48287","Lee",48,287,"Texas","County/district-based coroner offices","Coroner"
"48225","Houston",48,225,"Texas","County/district-based coroner offices","Coroner"
"48351","Newton",48,351,"Texas","County/district-based coroner offices","Coroner"
"48091","Comal",48,91,"Texas","County/district-based coroner offices","Coroner"
"48025","Bee",48,25,"Texas","County/district-based coroner offices","Coroner"
"48001","Anderson",48,1,"Texas","County/district-based coroner offices","Coroner"
"48053","Burnet",48,53,"Texas","County/district-based coroner offices","Coroner"
"48055","Caldwell",48,55,"Texas","County/district-based coroner offices","Coroner"
"48163","Frio",48,163,"Texas","County/district-based coroner offices","Coroner"
"48435","Sutton",48,435,"Texas","County/district-based coroner offices","Coroner"
"48057","Calhoun",48,57,"Texas","County/district-based coroner offices","Coroner"
"48189","Hale",48,189,"Texas","County/district-based coroner offices","Coroner"
"48201","Harris",48,201,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48113","Dallas",48,113,"Texas","County/district-based medical examiner offices","Medical Examiner"
"48487","Wilbarger",48,487,"Texas","County/district-based coroner offices","Coroner"
"48081","Coke",48,81,"Texas","County/district-based coroner offices","Coroner"
"48101","Cottle",48,101,"Texas","County/district-based coroner offices","Coroner"
"48105","Crockett",48,105,"Texas","County/district-based coroner offices","Coroner"
"48237","Jack",48,237,"Texas","County/district-based coroner offices","Coroner"
"48061","Cameron",48,61,"Texas","County/district-based coroner offices","Coroner"
"48119","Delta",48,119,"Texas","County/district-based coroner offices","Coroner"
"48125","Dickens",48,125,"Texas","County/district-based coroner offices","Coroner"
"48289","Leon",48,289,"Texas","County/district-based coroner offices","Coroner"
